OBJECT_ID,TOP_TRAFFIC_ACCIDENT_OFFENSE,DRIVER_ACTION
137639,ACCIDENT,LANE VIOLATION
145951,ACCIDENT,FOLLOWED TOO CLOSELY
145952,ACCIDENT,FAILED TO YIELD ROW
145953,ACCIDENT,FOLLOWED TOO CLOSELY
145955,ACCIDENT,FAILED TO STOP AT SIGNAL
145956,ACCIDENT,CARELESS DRIVING
137640,ACCIDENT,FOLLOWED TOO CLOSELY
145124,HIT & RUN,IMPEDED TRAFFIC
145957,ACCIDENT,CARELESS DRIVING
145958,HIT & RUN,  
145959,ACCIDENT,LANE VIOLATION
145961,HIT & RUN,LANE VIOLATION
145960,ACCIDENT,OTHER
137641,ACCIDENT,FAILED TO STOP AT SIGNAL
145962,ACCIDENT,FOLLOWED TOO CLOSELY
145965,HIT & RUN,RECKLESS DRIVING
145963,ACCIDENT,FOLLOWED TOO CLOSELY
146820,HIT & RUN,CARELESS DRIVING
137642,ACCIDENT,  
145966,SBI,FAILED TO YIELD ROW
145967,HIT & RUN,LANE VIOLATION
145968,HIT & RUN,IMPROPER BACKING
145969,ACCIDENT,IMPROPER BACKING
146375,ACCIDENT,FAILED TO STOP AT SIGNAL
137643,HIT & RUN,CARELESS DRIVING
146376,HIT & RUN,FAILED TO YIELD ROW
139206,HIT & RUN,CARELESS DRIVING
146377,HIT & RUN,FOLLOWED TOO CLOSELY
146378,ACCIDENT,CARELESS DRIVING
146379,ACCIDENT,FAILED TO STOP AT SIGNAL
146380,ACCIDENT,OTHER
146382,DUI/DUID,EXCEED SAFE/POSTED SPEED
139207,HIT & RUN,  
146381,ACCIDENT,FAILED TO YIELD ROW
146383,HIT & RUN,CARELESS DRIVING
146384,HIT & RUN,FOLLOWED TOO CLOSELY
146827,HIT & RUN,CARELESS DRIVING
139209,HIT & RUN,IMPROPER TURN
139208,HIT & RUN,CARELESS DRIVING
146385,HIT & RUN,LANE VIOLATION
146386,HIT & RUN,CARELESS DRIVING
146387,ACCIDENT,CARELESS DRIVING
146398,HIT & RUN,  
146388,ACCIDENT,FAILED TO YIELD ROW
146389,HIT & RUN,EXCEED SAFE/POSTED SPEED
146390,HIT & RUN,OTHER
146391,HIT & RUN,IMPROPER TURN
146392,ACCIDENT,CARELESS DRIVING
146393,HIT & RUN,CARELESS DRIVING
146394,HIT & RUN,CARELESS DRIVING
146395,HIT & RUN,CARELESS DRIVING
139210,DUI/DUID,CARELESS DRIVING
146396,HIT & RUN,CARELESS DRIVING
146397,HIT & RUN,  
138854,ACCIDENT,CARELESS DRIVING
146399,HIT & RUN,CARELESS DRIVING
139211,HIT & RUN,FAILED TO STOP AT SIGNAL
146400,ACCIDENT,OTHER
146804,ACCIDENT,LANE VIOLATION
146401,ACCIDENT,FOLLOWED TOO CLOSELY
140383,ACCIDENT,FAILED TO STOP AT SIGNAL
146806,ACCIDENT,FAILED TO YIELD ROW
146808,HIT & RUN,CARELESS DRIVING
146809,ACCIDENT,FOLLOWED TOO CLOSELY
146805,HIT & RUN,CARELESS DRIVING
136449,ACCIDENT,OTHER
146810,ACCIDENT,OTHER
134130,ACCIDENT,FAILED TO YIELD ROW
146812,HIT & RUN,LANE VIOLATION
146813,ACCIDENT,FAILED TO STOP AT SIGNAL
146814,ACCIDENT,FAILED TO YIELD ROW
146815,ACCIDENT,RECKLESS DRIVING
146816,ACCIDENT,FAILED TO YIELD ROW
134131,ACCIDENT,FAILED TO STOP AT SIGNAL
146817,ACCIDENT,FOLLOWED TOO CLOSELY
146818,HIT & RUN,FAILED TO STOP AT SIGNAL
134132,ACCIDENT,CARELESS DRIVING
146822,ACCIDENT,FAILED TO YIELD ROW
146821,ACCIDENT,IMPROPER TURN
146823,HIT & RUN,CARELESS DRIVING
146824,ACCIDENT,FAILED TO YIELD ROW
146828,HIT & RUN,CARELESS DRIVING
146825,ACCIDENT,EXCEED SAFE/POSTED SPEED
146826,DUI/DUID,CARELESS DRIVING
146829,SBI,FAILED TO STOP AT SIGNAL
140377,HIT & RUN,IMPROPER BACKING
146830,ACCIDENT,CARELESS DRIVING
139888,ACCIDENT,IMPROPER BACKING
134134,HIT & RUN,  
140376,ACCIDENT,FOLLOWED TOO CLOSELY
140378,SBI,  
140379,HIT & RUN,LANE VIOLATION
139889,ACCIDENT,CARELESS DRIVING
138363,ACCIDENT,FAILED TO STOP AT SIGNAL
140381,HIT & RUN,LANE VIOLATION
140382,HIT & RUN,  
140384,DUI/DUID,CARELESS DRIVING
140398,HIT & RUN,CARELESS DRIVING
140385,ACCIDENT,CARELESS DRIVING
138364,DUI/DUID,OTHER
140386,ACCIDENT,CARELESS DRIVING
140387,ACCIDENT,EXCEED SAFE/POSTED SPEED
140388,ACCIDENT,CARELESS DRIVING
140389,POLICE,OTHER IMPROPER TURNS
138365,ACCIDENT,FAILED TO YIELD ROW
137164,ACCIDENT,CARELESS DRIVING
140391,HIT & RUN,FOLLOWED TOO CLOSELY
140392,ACCIDENT,FAILED TO YIELD ROW
140393,ACCIDENT,FOLLOWED TOO CLOSELY
138366,ACCIDENT,FAILED TO YIELD ROW
138856,ACCIDENT,CARELESS DRIVING
140394,HIT & RUN,FOLLOWED TOO CLOSELY
140395,ACCIDENT,OTHER
140396,ACCIDENT,LANE VIOLATION
140397,ACCIDENT,CARELESS DRIVING
138367,ACCIDENT,IMPROPER TURN
140399,ACCIDENT,FOLLOWED TOO CLOSELY
139890,HIT & RUN,  
140400,ACCIDENT,FAILED TO YIELD ROW
140401,ACCIDENT,IMPROPER TURN
140806,HIT & RUN,FOLLOWED TOO CLOSELY
140402,ACCIDENT,OTHER
140808,ACCIDENT,FAILED TO YIELD ROW
140807,ACCIDENT,IMPROPER TURN
140809,HIT & RUN,  
145127,HIT & RUN,CARELESS DRIVING
140810,ACCIDENT,FAILED TO YIELD ROW
140811,ACCIDENT,CARELESS DRIVING
139927,POLICE,LANE VIOLATION
140812,ACCIDENT,FAILED TO STOP AT SIGNAL
140813,HIT & RUN,CARELESS DRIVING
140814,HIT & RUN,CARELESS DRIVING
140815,ACCIDENT,LANE VIOLATION
140816,HIT & RUN,FAILED TO STOP AT SIGNAL
140829,HIT & RUN,RECKLESS DRIVING
139928,ACCIDENT,FOLLOWED TOO CLOSELY
140818,HIT & RUN,FOLLOWED TOO CLOSELY
140820,HIT & RUN,IMPROPER BACKING
140828,ACCIDENT,FAILED TO YIELD ROW
140819,ACCIDENT,  
140821,ACCIDENT,LANE VIOLATION
139929,HIT & RUN,CARELESS DRIVING
140822,ACCIDENT,IMPROPER BACKING
140823,ACCIDENT,LANE VIOLATION
140824,ACCIDENT,EXCEED SAFE/POSTED SPEED
140825,ACCIDENT,FAILED TO STOP AT SIGNAL
140826,ACCIDENT,FOLLOWED TOO CLOSELY
139930,ACCIDENT,FAILED TO YIELD ROW
139892,ACCIDENT,CARELESS DRIVING
140827,ACCIDENT,LANE VIOLATION
140830,ACCIDENT,FAILED TO STOP AT SIGNAL
140831,ACCIDENT,LANE VIOLATION
139931,ACCIDENT,FOLLOWED TOO CLOSELY
140832,ACCIDENT,IMPROPER BACKING
141236,HIT & RUN,CARELESS DRIVING
141237,HIT & RUN,  
141238,HIT & RUN,  
141239,ACCIDENT,FAILED TO YIELD ROW
141240,ACCIDENT,LANE VIOLATION
141241,ACCIDENT,CARELESS DRIVING
141246,HIT & RUN,LANE VIOLATION
139893,ACCIDENT,DISREGARD STOP SIGN
134856,ACCIDENT,FAILED TO STOP AT SIGNAL
141670,HIT & RUN,CARELESS DRIVING
141242,ACCIDENT,DISREGARD STOP SIGN
141244,ACCIDENT,CARELESS DRIVING
141245,ACCIDENT,FAILED TO YIELD ROW
142527,HIT & RUN,CARELESS DRIVING
141251,HIT & RUN,  
141247,ACCIDENT,CARELESS DRIVING
134857,ACCIDENT,CARELESS DRIVING
141248,ACCIDENT,IMPROPER BACKING
141250,HIT & RUN,CARELESS DRIVING
141253,ACCIDENT,FOLLOWED TOO CLOSELY
134858,ACCIDENT,FOLLOWED TOO CLOSELY
141254,HIT & RUN,  
141255,ACCIDENT,LANE VIOLATION
141257,HIT & RUN,LANE VIOLATION
134859,ACCIDENT,FOLLOWED TOO CLOSELY
141666,HIT & RUN,CARELESS DRIVING
141258,ACCIDENT,OTHER
141259,ACCIDENT,CARELESS DRIVING
141260,HIT & RUN,LANE VIOLATION
141261,ACCIDENT,FOLLOWED TOO CLOSELY
141262,HIT & RUN,CARELESS DRIVING
134860,ACCIDENT,CARELESS DRIVING
141263,ACCIDENT,CARELESS DRIVING
141665,ACCIDENT,LANE VIOLATION
141667,ACCIDENT,CARELESS DRIVING
141668,ACCIDENT,CARELESS DRIVING
141669,HIT & RUN,FOLLOWED TOO CLOSELY
136037,ACCIDENT,LANE VIOLATION
141672,ACCIDENT,CARELESS DRIVING
141673,ACCIDENT,IMPROPER BACKING
141674,HIT & RUN,  
141675,ACCIDENT,LANE VIOLATION
142092,HIT & RUN,CARELESS DRIVING
136038,ACCIDENT,CARELESS DRIVING
141676,ACCIDENT,FAILED TO YIELD ROW
141677,ACCIDENT,LANE VIOLATION
141678,ACCIDENT,FAILED TO STOP AT SIGNAL
136402,ACCIDENT,CARELESS DRIVING
141680,ACCIDENT,FOLLOWED TOO CLOSELY
141681,ACCIDENT,OTHER IMPROPER TURNS
141679,ACCIDENT,CARELESS DRIVING
141683,ACCIDENT,FOLLOWED TOO CLOSELY
141685,SBI,  
136403,HIT & RUN,CARELESS DRIVING
141687,HIT & RUN,RECKLESS DRIVING
141688,HIT & RUN,RECKLESS DRIVING
141686,ACCIDENT,FAILED TO YIELD ROW
141689,HIT & RUN,CARELESS DRIVING
136404,ACCIDENT,FOLLOWED TOO CLOSELY
141691,ACCIDENT,CARELESS DRIVING
142093,ACCIDENT,FAILED TO STOP AT SIGNAL
141690,ACCIDENT,FAILED TO YIELD ROW
142097,HIT & RUN,  
142095,ACCIDENT,  
142096,HIT & RUN,CARELESS DRIVING
128046,ACCIDENT,FOLLOWED TOO CLOSELY
137588,ACCIDENT,OTHER
142098,ACCIDENT,FOLLOWED TOO CLOSELY
142099,ACCIDENT,FAILED TO STOP AT SIGNAL
142100,ACCIDENT,OTHER
142101,ACCIDENT,FOLLOWED TOO CLOSELY
142102,ACCIDENT,OTHER
137589,HIT & RUN,  
142103,ACCIDENT,FOLLOWED TOO CLOSELY
142104,ACCIDENT,IMPROPER PASSING ON RIGHT
142106,ACCIDENT,FAILED TO YIELD ROW
142105,ACCIDENT,FOLLOWED TOO CLOSELY
142107,ACCIDENT,FAILED TO YIELD ROW
137590,ACCIDENT,CARELESS DRIVING
142108,ACCIDENT,FOLLOWED TOO CLOSELY
142109,ACCIDENT,CARELESS DRIVING
142110,ACCIDENT,FAILED TO YIELD ROW
142111,ACCIDENT,FOLLOWED TOO CLOSELY
142112,ACCIDENT,FOLLOWED TOO CLOSELY
137591,ACCIDENT,FAILED TO STOP AT SIGNAL
142114,HIT & RUN,  
139894,DUI/DUID,CARELESS DRIVING
142115,ACCIDENT,FAILED TO YIELD ROW
142116,ACCIDENT,FOLLOWED TOO CLOSELY
142113,ACCIDENT,CARELESS DRIVING
142117,ACCIDENT,OTHER
142119,HIT & RUN,FAILED TO YIELD ROW
142521,HIT & RUN,LANE VIOLATION
142522,ACCIDENT,FOLLOWED TOO CLOSELY
142524,HIT & RUN,CARELESS DRIVING
138779,ACCIDENT,FOLLOWED TOO CLOSELY
142526,HIT & RUN,CARELESS DRIVING
142528,ACCIDENT,LANE VIOLATION
142531,ACCIDENT,IMPEDED TRAFFIC
138780,HIT & RUN,FOLLOWED TOO CLOSELY
142534,ACCIDENT,FAILED TO YIELD ROW
142535,ACCIDENT,FOLLOWED TOO CLOSELY
138781,ACCIDENT,CARELESS DRIVING
142536,HIT & RUN,CARELESS DRIVING
142537,ACCIDENT,CARELESS DRIVING
142530,ACCIDENT,CARELESS DRIVING
142539,ACCIDENT,FOLLOWED TOO CLOSELY
142541,ACCIDENT,FOLLOWED TOO CLOSELY
143823,ACCIDENT,OTHER
142542,ACCIDENT,IMPROPER TURN
138782,ACCIDENT,FAILED TO STOP AT SIGNAL
142543,ACCIDENT,CARELESS DRIVING
142544,ACCIDENT,FOLLOWED TOO CLOSELY
142545,ACCIDENT,FOLLOWED TOO CLOSELY
142546,ACCIDENT,FOLLOWED TOO CLOSELY
142540,ACCIDENT,  
142547,ACCIDENT,FOLLOWED TOO CLOSELY
138783,ACCIDENT,FOLLOWED TOO CLOSELY
142951,ACCIDENT,IMPROPER BACKING
142548,ACCIDENT,IMPROPER BACKING
142952,ACCIDENT,FOLLOWED TOO CLOSELY
142953,ACCIDENT,FAILED TO YIELD ROW
142954,ACCIDENT,  
134075,ACCIDENT,TURNED FROM WRONG LANE OR POSITION
142955,ACCIDENT,FOLLOWED TOO CLOSELY
142956,ACCIDENT,FOLLOWED TOO CLOSELY
142957,ACCIDENT,FOLLOWED TOO CLOSELY
142958,ACCIDENT,FOLLOWED TOO CLOSELY
142959,ACCIDENT,OTHER
142963,HIT & RUN,  
142960,ACCIDENT,CARELESS DRIVING
134076,ACCIDENT,FAILED TO YIELD ROW
144248,HIT & RUN,  
142962,ACCIDENT,LANE VIOLATION
142965,ACCIDENT,OTHER
142964,HIT & RUN,IMPROPER BACKING
134077,ACCIDENT,FAILED TO YIELD ROW
142966,ACCIDENT,FOLLOWED TOO CLOSELY
142969,ACCIDENT,FOLLOWED TOO CLOSELY
142967,ACCIDENT,TURNED FROM WRONG LANE OR POSITION
142971,HIT & RUN,FAILED TO YIELD ROW
142968,ACCIDENT,LANE VIOLATION
134078,HIT & RUN,CARELESS DRIVING
142970,ACCIDENT,FAILED TO YIELD ROW
142972,ACCIDENT,FOLLOWED TOO CLOSELY
142973,ACCIDENT,CARELESS DRIVING
142974,ACCIDENT,LANE VIOLATION
142975,ACCIDENT,FOLLOWED TOO CLOSELY
134079,ACCIDENT,FOLLOWED TOO CLOSELY
142976,ACCIDENT,FAILED TO STOP AT SIGNAL
142977,ACCIDENT,FOLLOWED TOO CLOSELY
143381,ACCIDENT,OTHER IMPROPER TURNS
138857,ACCIDENT,FOLLOWED TOO CLOSELY
135276,ACCIDENT,FOLLOWED TOO CLOSELY
143383,ACCIDENT,FOLLOWED TOO CLOSELY
143384,ACCIDENT,FOLLOWED TOO CLOSELY
143385,ACCIDENT,CARELESS DRIVING
144672,HIT & RUN,OTHER
143387,ACCIDENT,FOLLOWED TOO CLOSELY
143388,ACCIDENT,FAILED TO YIELD ROW
135277,ACCIDENT,FAILED TO YIELD ROW
143389,ACCIDENT,FOLLOWED TOO CLOSELY
143394,HIT & RUN,IMPROPER BACKING
143390,ACCIDENT,OTHER
143392,ACCIDENT,CARELESS DRIVING
143382,ACCIDENT,FOLLOWED TOO CLOSELY
143393,ACCIDENT,LANE VIOLATION
143396,HIT & RUN,OTHER
135278,ACCIDENT,FAILED TO YIELD ROW
143391,HIT & RUN,  
143398,ACCIDENT,LANE VIOLATION
143395,ACCIDENT,FOLLOWED TOO CLOSELY
143397,ACCIDENT,FOLLOWED TOO CLOSELY
143400,FATAL,FAILED TO YIELD ROW
143401,ACCIDENT,FAILED TO YIELD ROW
135280,ACCIDENT,CARELESS DRIVING
135279,ACCIDENT,  
143402,ACCIDENT,FAILED TO YIELD ROW
143403,HIT & RUN,CARELESS DRIVING
139896,ACCIDENT,FOLLOWED TOO CLOSELY
143405,ACCIDENT,CARELESS DRIVING
143406,ACCIDENT,CARELESS DRIVING
139897,POLICE,CARELESS DRIVING
143407,ACCIDENT,EXCEED SAFE/POSTED SPEED
143830,HIT & RUN,IMPROPER BACKING
143813,DUI/DUID,CARELESS DRIVING
143814,ACCIDENT,FAILED TO YIELD ROW
143815,ACCIDENT,CARELESS DRIVING
143816,ACCIDENT,FOLLOWED TOO CLOSELY
135561,HIT & RUN,IMPROPER BACKING
136821,ACCIDENT,LANE VIOLATION
143817,ACCIDENT,CARELESS DRIVING
143818,HIT & RUN,CARELESS DRIVING
143819,ACCIDENT,CARELESS DRIVING
143820,ACCIDENT,FOLLOWED TOO CLOSELY
143822,ACCIDENT,FAILED TO YIELD ROW
143821,ACCIDENT,  
136822,ACCIDENT,OTHER
143824,ACCIDENT,FAILED TO YIELD ROW
143825,ACCIDENT,OTHER
143826,ACCIDENT,FOLLOWED TOO CLOSELY
136823,HIT & RUN,RECKLESS DRIVING
139230,ACCIDENT,LANE VIOLATION
143828,ACCIDENT,FAILED TO YIELD ROW
143829,ACCIDENT,  
136824,ACCIDENT,FOLLOWED TOO CLOSELY
143832,ACCIDENT,FOLLOWED TOO CLOSELY
143831,ACCIDENT,FOLLOWED TOO CLOSELY
143836,ACCIDENT,FOLLOWED TOO CLOSELY
143833,ACCIDENT,IMPEDED TRAFFIC
143834,ACCIDENT,FOLLOWED TOO CLOSELY
143835,ACCIDENT,OTHER
136825,HIT & RUN,CARELESS DRIVING
143837,ACCIDENT,FAILED TO STOP AT SIGNAL
143838,ACCIDENT,CARELESS DRIVING
144242,HIT & RUN,FOLLOWED TOO CLOSELY
143827,ACCIDENT,CARELESS DRIVING
144243,HIT & RUN,CARELESS DRIVING
144246,HIT & RUN,OTHER
144245,ACCIDENT,OTHER
138017,HIT & RUN,LANE VIOLATION
144249,HIT & RUN,  
144247,ACCIDENT,IMPROPER BACKING
138018,HIT & RUN,LANE VIOLATION
144250,ACCIDENT,IMPROPER BACKING
144251,ACCIDENT,OTHER
144252,ACCIDENT,TURNED FROM WRONG LANE OR POSITION
145119,HIT & RUN,  
144253,ACCIDENT,FOLLOWED TOO CLOSELY
144254,ACCIDENT,FOLLOWED TOO CLOSELY
144255,ACCIDENT,CARELESS DRIVING
144256,ACCIDENT,FOLLOWED TOO CLOSELY
138019,ACCIDENT,OTHER
144258,ACCIDENT,LANE VIOLATION
144259,ACCIDENT,FAILED TO YIELD ROW
144260,ACCIDENT,FAILED TO YIELD ROW
144261,ACCIDENT,FOLLOWED TOO CLOSELY
138020,ACCIDENT,FOLLOWED TOO CLOSELY
144262,ACCIDENT,FOLLOWED TOO CLOSELY
144263,HIT & RUN,FOLLOWED TOO CLOSELY
144264,HIT & RUN,FAILED TO STOP AT SIGNAL
144257,ACCIDENT,LANE VIOLATION
144678,HIT & RUN,CARELESS DRIVING
144265,ACCIDENT,FAILED TO STOP AT SIGNAL
144266,ACCIDENT,FOLLOWED TOO CLOSELY
138021,ACCIDENT,FAILED TO YIELD ROW
144267,ACCIDENT,FOLLOWED TOO CLOSELY
144673,ACCIDENT,FOLLOWED TOO CLOSELY
144674,ACCIDENT,FOLLOWED TOO CLOSELY
144675,ACCIDENT,FAILED TO YIELD ROW
139584,ACCIDENT,CARELESS DRIVING
139231,ACCIDENT,OTHER
144676,ACCIDENT,OTHER IMPROPER TURNS
144677,ACCIDENT,CARELESS DRIVING
144679,HIT & RUN,CARELESS DRIVING
139588,HIT & RUN,FAILED TO YIELD ROW
139585,HIT & RUN,RECKLESS DRIVING
144680,ACCIDENT,FAILED TO YIELD ROW
144681,HIT & RUN,OTHER
144682,HIT & RUN,OTHER
144683,HIT & RUN,CARELESS DRIVING
145110,HIT & RUN,CARELESS DRIVING
139586,ACCIDENT,FAILED TO STOP AT SIGNAL
144684,ACCIDENT,OTHER
144685,ACCIDENT,CARELESS DRIVING
144687,ACCIDENT,CARELESS DRIVING
144688,ACCIDENT,FAILED TO YIELD ROW
144690,ACCIDENT,CARELESS DRIVING
139587,ACCIDENT,FOLLOWED TOO CLOSELY
144689,ACCIDENT,DISREGARD STOP SIGN
144691,ACCIDENT,FOLLOWED TOO CLOSELY
144692,HIT & RUN,CARELESS DRIVING
144694,ACCIDENT,FAILED TO YIELD ROW
144695,ACCIDENT,FAILED TO YIELD ROW
144696,HIT & RUN,  
144693,ACCIDENT,FOLLOWED TOO CLOSELY
144697,ACCIDENT,CARELESS DRIVING
145102,ACCIDENT,CARELESS DRIVING
144698,ACCIDENT,CARELESS DRIVING
145103,ACCIDENT,FAILED TO YIELD ROW
145104,ACCIDENT,FAILED TO YIELD ROW
145105,ACCIDENT,OTHER
145106,ACCIDENT,CARELESS DRIVING
145107,HIT & RUN,  
134908,HIT & RUN,CARELESS DRIVING
145108,ACCIDENT,CARELESS DRIVING
145111,ACCIDENT,FAILED TO YIELD ROW
134910,HIT & RUN,CARELESS DRIVING
145112,ACCIDENT,FAILED TO STOP AT SIGNAL
134909,HIT & RUN,  
145113,ACCIDENT,LANE VIOLATION
145114,ACCIDENT,DISREGARD STOP SIGN
145115,ACCIDENT,OTHER
145116,ACCIDENT,FAILED TO YIELD ROW
145117,ACCIDENT,DISREGARD STOP SIGN
145118,ACCIDENT,FOLLOWED TOO CLOSELY
145126,HIT & RUN,CARELESS DRIVING
145120,ACCIDENT,FOLLOWED TOO CLOSELY
145121,ACCIDENT,IMPROPER TURN
134911,ACCIDENT,FOLLOWED TOO CLOSELY
145122,HIT & RUN,OTHER
145123,ACCIDENT,FOLLOWED TOO CLOSELY
134912,ACCIDENT,LANE VIOLATION
145128,ACCIDENT,LANE VIOLATION
145539,ACCIDENT,FAILED TO YIELD ROW
136453,HIT & RUN,  
145540,ACCIDENT,FOLLOWED TOO CLOSELY
136451,ACCIDENT,FAILED TO YIELD ROW
145542,ACCIDENT,OTHER
145125,HIT & RUN,CARELESS DRIVING
145543,ACCIDENT,LANE VIOLATION
145541,HIT & RUN,FOLLOWED TOO CLOSELY
145544,ACCIDENT,FAILED TO STOP AT SIGNAL
145545,ACCIDENT,FOLLOWED TOO CLOSELY
145546,ACCIDENT,FOLLOWED TOO CLOSELY
139232,ACCIDENT,FOLLOWED TOO CLOSELY
136452,ACCIDENT,FOLLOWED TOO CLOSELY
145547,HIT & RUN,RECKLESS DRIVING
145549,ACCIDENT,FOLLOWED TOO CLOSELY
145550,ACCIDENT,LANE VIOLATION
145551,HIT & RUN,FOLLOWED TOO CLOSELY
145552,ACCIDENT,FAILED TO YIELD ROW
145553,ACCIDENT,CARELESS DRIVING
145554,ACCIDENT,FAILED TO STOP AT SIGNAL
145555,ACCIDENT,CARELESS DRIVING
136454,ACCIDENT,EXCEED SAFE/POSTED SPEED
145556,HIT & RUN,CARELESS DRIVING
145557,ACCIDENT,FOLLOWED TOO CLOSELY
145559,HIT & RUN,EXCEED SAFE/POSTED SPEED
134137,HIT & RUN,OTHER
145560,ACCIDENT,FAILED TO STOP AT SIGNAL
136455,HIT & RUN,CARELESS DRIVING
145561,HIT & RUN,CARELESS DRIVING
145562,ACCIDENT,IMPROPER TURN
145565,HIT & RUN,  
145563,ACCIDENT,FAILED TO STOP AT SIGNAL
145564,ACCIDENT,DISREGARD STOP SIGN
145975,HIT & RUN,FAILED TO YIELD ROW
145971,ACCIDENT,CARELESS DRIVING
145972,ACCIDENT,CARELESS DRIVING
145973,HIT & RUN,LANE VIOLATION
146839,HIT & RUN,CARELESS DRIVING
139898,ACCIDENT,OTHER
137644,HIT & RUN,IMPROPER BACKING
145974,ACCIDENT,TURNED FROM WRONG LANE OR POSITION
145976,ACCIDENT,FOLLOWED TOO CLOSELY
145977,ACCIDENT,CARELESS DRIVING
145978,ACCIDENT,LANE VIOLATION
136116,ACCIDENT,FOLLOWED TOO CLOSELY
137645,ACCIDENT,FOLLOWED TOO CLOSELY
145979,ACCIDENT,  
145980,ACCIDENT,CARELESS DRIVING
145981,ACCIDENT,FOLLOWED TOO CLOSELY
145982,ACCIDENT,CARELESS DRIVING
145983,HIT & RUN,FAILED TO YIELD ROW
137646,ACCIDENT,FAILED TO YIELD ROW
145984,HIT & RUN,  
145985,HIT & RUN,OTHER
145987,ACCIDENT,OTHER
145986,ACCIDENT,OTHER
145988,ACCIDENT,FAILED TO YIELD ROW
137647,ACCIDENT,FOLLOWED TOO CLOSELY
145989,ACCIDENT,IMPROPER BACKING
145990,ACCIDENT,FOLLOWED TOO CLOSELY
145991,ACCIDENT,FAILED TO YIELD ROW
145992,HIT & RUN,CARELESS DRIVING
145994,ACCIDENT,DISREGARDED OTHER DEVICE
145993,HIT & RUN,FOLLOWED TOO CLOSELY
140833,HIT & RUN,IMPROPER BACKING
137648,ACCIDENT,LANE VIOLATION
145995,ACCIDENT,FOLLOWED TOO CLOSELY
145996,ACCIDENT,IMPROPER BACKING
146402,ACCIDENT,CARELESS DRIVING
146403,ACCIDENT,OTHER
139977,HIT & RUN,CARELESS DRIVING
146404,ACCIDENT,FOLLOWED TOO CLOSELY
146405,ACCIDENT,FOLLOWED TOO CLOSELY
146406,ACCIDENT,FOLLOWED TOO CLOSELY
146407,ACCIDENT,FAILED TO YIELD ROW
146408,ACCIDENT,FAILED TO YIELD ROW
146409,HIT & RUN,FOLLOWED TOO CLOSELY
146410,ACCIDENT,FAILED TO YIELD ROW
139213,HIT & RUN,CARELESS DRIVING
139212,HIT & RUN,LANE VIOLATION
146411,HIT & RUN,IMPROPER BACKING
146413,ACCIDENT,FAILED TO YIELD ROW
146416,ACCIDENT,FOLLOWED TOO CLOSELY
146414,ACCIDENT,OTHER
146415,ACCIDENT,DISREGARDED OTHER DEVICE
139214,ACCIDENT,FAILED TO YIELD ROW
146417,ACCIDENT,OTHER
146418,DUI/DUID,CARELESS DRIVING
146419,HIT & RUN,  
146420,HIT & RUN,CARELESS DRIVING
146421,HIT & RUN,RECKLESS DRIVING
146422,HIT & RUN,FOLLOWED TOO CLOSELY
139215,DUI/DUID,FAILED TO YIELD ROW
146423,DUI/DUID,RECKLESS DRIVING
139233,ACCIDENT,LANE VIOLATION
146426,HIT & RUN,CARELESS DRIVING
146425,HIT & RUN,FAILED TO YIELD ROW
146424,ACCIDENT,TURNED FROM WRONG LANE OR POSITION
146427,ACCIDENT,CARELESS DRIVING
139216,DUI/DUID,CARELESS DRIVING
146428,DUI/DUID,CARELESS DRIVING
146831,HIT & RUN,CARELESS DRIVING
139234,ACCIDENT,OTHER
137167,HIT & RUN,  
146832,HIT & RUN,FAILED TO STOP AT SIGNAL
146833,ACCIDENT,IMPROPER BACKING
134135,ACCIDENT,CARELESS DRIVING
146834,ACCIDENT,IMPROPER TURN
146835,ACCIDENT,IMPROPER BACKING
146836,ACCIDENT,FOLLOWED TOO CLOSELY
134136,ACCIDENT,FAILED TO YIELD ROW
146838,ACCIDENT,FAILED TO YIELD ROW
146840,ACCIDENT,FOLLOWED TOO CLOSELY
146837,HIT & RUN,FOLLOWED TOO CLOSELY
146841,ACCIDENT,FOLLOWED TOO CLOSELY
146842,ACCIDENT,CARELESS DRIVING
146843,ACCIDENT,IMPROPER TURN
136407,HIT & RUN,CARELESS DRIVING
146846,ACCIDENT,  
146844,ACCIDENT,FAILED TO YIELD ROW
146845,ACCIDENT,FAILED TO YIELD ROW
146858,HIT & RUN,CARELESS DRIVING
146847,ACCIDENT,  
146850,HIT & RUN,CARELESS DRIVING
134138,ACCIDENT,DISREGARDED OTHER DEVICE
146849,ACCIDENT,CARELESS DRIVING
146851,HIT & RUN,FOLLOWED TOO CLOSELY
146852,ACCIDENT,FOLLOWED TOO CLOSELY
146853,HIT & RUN,  
146854,ACCIDENT,FAILED TO YIELD ROW
134139,ACCIDENT,CARELESS DRIVING
146855,ACCIDENT,FAILED TO YIELD ROW
146856,ACCIDENT,  
139972,HIT & RUN,  
146857,ACCIDENT,FOLLOWED TOO CLOSELY
139971,HIT & RUN,  
139973,ACCIDENT,FAILED TO STOP AT SIGNAL
139974,HIT & RUN,  
139975,ACCIDENT,CARELESS DRIVING
139976,ACCIDENT,FAILED TO YIELD ROW
139978,ACCIDENT,CARELESS DRIVING
139979,ACCIDENT,FAILED TO YIELD ROW
139980,ACCIDENT,CARELESS DRIVING
139981,HIT & RUN,TURNED FROM WRONG LANE OR POSITION
139983,HIT & RUN,CARELESS DRIVING
139984,ACCIDENT,FOLLOWED TOO CLOSELY
